Station Name,Latitude (deg),Longitute (deg),Elevation (ft),Year,Month,Day,Max Temp (F),Min Temp (F),Avg Temp (F),Avg Bare Soil Temp (F),Avg Turf Soil Temp (F),Avg Wind Speed (mph),Max Wind Speed (mph),Total Solar Rad (Lys),Rainfall (in),Dew Point,Wind Chill
Pekin,47.807624,-98.310573,1506,2018,1,3,-0.94,-14.404000000000002,-7.672000000000001,22.72,25.113000000000003,5.14,15.970999999999998,148.66899999999998,,-13.059000000000001,-18.032
Pekin,47.807624,-98.310573,1506,2018,1,4,-0.94,-14.404000000000002,-7.672000000000001,23.671999999999997,25.861,8.474,15.001,98.57600000000001,,-10.19,-21.752
Pekin,47.807624,-98.310573,1506,2018,1,5,-0.67,-17.05,-8.86,24.07,26.066,7.349,18.278,129.998,,-15.174000000000001,-24.381999999999998
Pekin,47.807624,-98.310573,1506,2018,1,6,18.601,-1.2819999999999998,8.66,24.058000000000003,25.55,19.745,35.525999999999996,67.889,,3.735,-11.827
Pekin,47.807624,-98.310573,1506,2018,1,7,31.122,16.465999999999998,23.794,25.515,26.915,13.27,23.811,120.58200000000001,,22.039,14.198
Pekin,47.807624,-98.310573,1506,2018,1,8,28.432,19.074,23.753,26.788,28.017,7.662999999999999,20.831999999999997,136.05700000000002,,18.840999999999998,15.005
Pekin,47.807624,-98.310573,1506,2018,1,9,30.443,17.312,23.878,27.445,28.554000000000002,10.98,18.592,139.901,,23.22,14.306
Pekin,47.807624,-98.310573,1506,2018,1,10,29.971,-4.27,12.850999999999999,27.849,28.999000000000002,15.071,32.838,60.543,,11.504000000000001,-1.53
Pekin,47.807624,-98.310573,1506,2018,1,11,-3.676,-22.414,-13.045,25.944000000000003,27.759,17.817999999999998,35.907,158.077,,-16.54,-34.341
Pekin,47.807624,-98.310573,1506,2018,1,12,-7.7620000000000005,-28.552,-18.157,23.075,25.674,7.235,15.225,189.47099999999998,,-26.002,-38.168
Pekin,47.807624,-98.310573,1506,2018,1,13,-1.2819999999999998,-26.68,-13.981,21.357,24.345,6.566,20.384,188.262,,-22.329,-32.138000000000005
Pekin,47.807624,-98.310573,1506,2018,1,14,10.454,-11.362,-0.45399999999999996,21.783,24.662,18.205,33.062,128.889,,-2.436,-19.436
Pekin,47.807624,-98.310573,1506,2018,1,15,-9.148,-18.058,-13.603,20.831999999999997,24.108,16.846,28.739,171.982,,-20.252,-40.155
Pekin,47.807624,-98.310573,1506,2018,1,16,6.872000000000001,-22.342,-7.735,20.104,23.303,10.322000000000001,22.243000000000002,136.186,,-15.409,-25.631
Pekin,47.807624,-98.310573,1506,2018,1,17,34.027,3.218,18.623,21.516,24.309,15.627,29.701999999999998,194.012,,11.1,5.044
Pekin,47.807624,-98.310573,1506,2018,1,18,30.142,13.91,22.026,24.085,26.03,8.798,24.101999999999997,131.138,,17.887999999999998,14.025
Pekin,47.807624,-98.310573,1506,2018,1,19,38.167,21.978,30.073,26.093000000000004,27.508000000000003,10.66,21.504,128.619,,26.263,22.348000000000003
Pekin,47.807624,-98.310573,1506,2018,1,20,34.158,19.105,26.631999999999998,28.247,29.384,7.239,16.719,188.082,,21.145,16.195999999999998
Pekin,47.807624,-98.310573,1506,2018,1,21,23.518,8.978,16.248,27.589000000000002,29.634,3.207,9.032,109.46600000000001,,18.045,15.645999999999999
Pekin,47.807624,-98.310573,1506,2018,1,22,22.331999999999997,17.83,20.081,27.451,29.541,7.797000000000001,18.278,58.662,,18.4,11.474
Pekin,47.807624,-98.310573,1506,2018,1,23,22.256999999999998,16.124000000000002,19.191,27.139,29.351999999999997,7.3870000000000005,19.398,73.327,,16.89,9.42
Pekin,47.807624,-98.310573,1506,2018,1,24,22.000999999999998,16.628,19.315,27.139,29.344,7.377999999999999,16.047,87.881,,17.373,9.144
Pekin,47.807624,-98.310573,1506,2018,1,25,25.399,16.538,20.969,27.154,29.315,15.418,30.979,113.844,,20.095,7.381
Pekin,47.807624,-98.310573,1506,2018,1,26,28.09,14.017999999999999,21.054000000000002,27.701999999999998,29.409000000000002,16.301,38.438,64.503,,20.417,9.374
Pekin,47.807624,-98.310573,1506,2018,1,27,14.792,-4.792,5.0,26.026999999999997,28.416999999999998,13.677999999999999,22.691,156.222,,2.043,-9.972999999999999
Pekin,47.807624,-98.310573,1506,2018,1,28,-1.48,-10.066,-5.773,22.918000000000003,26.535,7.35,15.525,215.889,,-10.788,-21.201999999999998
Pekin,47.807624,-98.310573,1506,2018,1,29,6.836,-12.514000000000001,-2.839,20.95,25.285999999999998,4.156000000000001,12.764000000000001,218.47400000000002,,-9.046,-12.011
Pekin,47.807624,-98.310573,1506,2018,1,30,36.952,-2.218,17.367,21.464000000000002,25.33,20.866,42.022,108.46700000000001,,10.738,-1.035
Pekin,47.807624,-98.310573,1506,2018,1,31,14.504000000000001,-5.8,4.352,22.094,25.366999999999997,17.066,33.667,129.47799999999998,,-1.0090000000000001,-14.57
Pekin,47.807624,-98.310573,1506,2018,2,1,-1.66,-11.847999999999999,-6.754,18.667,23.024,9.517999999999999,20.16,241.717,,-14.98,-26.522
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,1,-3.9819999999999998,-30.694000000000003,-17.338,17.926,14.773,1.383,7.09,168.074,,-25.636999999999997,-20.177
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,2,25.956,-17.625999999999998,4.165,18.969,15.902000000000001,8.927999999999999,27.104,111.75399999999999,,-0.36700000000000005,-5.24
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,3,17.348,0.158,8.753,20.844,18.776,2.151,9.554,114.39399999999999,,2.645,4.479
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,4,15.26,0.68,7.97,21.189,19.384,3.472,10.002,134.656,,4.769,3.295
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,5,12.056,4.982,8.519,22.131,20.291,7.544,14.329,77.67,,2.943,-4.81
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,6,30.918000000000003,5.504,18.211,22.464000000000002,20.415,8.262,17.913,103.773,,11.469000000000001,3.8080000000000003
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,7,42.273,27.666999999999998,34.97,25.396,24.373,7.71,24.930999999999997,115.516,,27.284000000000002,28.824
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,8,36.54,14.017999999999999,25.279,25.951999999999998,25.698,3.835,16.643,120.572,,24.385,24.584
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,9,37.481,17.683,27.581999999999997,27.253,26.595,3.391,10.3,148.586,,26.504,25.694000000000003
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,10,34.255,0.068,17.162,26.695,26.149,10.595,29.994,39.891,,14.104000000000001,6.403
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,11,1.2919999999999998,-17.248,-7.978,22.608,22.48,10.605,25.311999999999998,173.562,,-13.167,-22.46
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,12,-1.246,-19.858,-10.552,19.413,20.163,2.6660000000000004,11.42,93.17299999999999,,-18.29,-17.331
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,13,11.642000000000001,-25.491999999999997,-6.925,17.164,18.483,3.964,17.315,156.319,,-12.294,-12.965
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,14,28.609,-4.684,11.963,20.076,20.236,9.641,29.322,104.78399999999999,,4.918,-1.625
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,15,-2.9019999999999997,-16.816,-9.859,17.494,17.987000000000002,10.534,21.795,190.146,,-17.675,-27.865
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,16,13.082,-22.162,-4.54,15.425,16.299,5.053999999999999,16.793,190.804,,-13.777999999999999,-13.129000000000001
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,17,43.097,-1.804,20.647,18.037,19.015,5.55,22.243000000000002,190.041,,10.832,16.532
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,18,43.527,15.224,29.375999999999998,22.243000000000002,23.316,3.444,14.777000000000001,105.081,,22.566999999999997,29.325
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,19,47.623999999999995,22.791,35.208,25.781,25.754,3.795,18.211,147.776,,27.118000000000002,33.82
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,20,45.397,30.230999999999998,37.814,29.848000000000003,28.24,3.2689999999999997,14.105,119.521,,26.665,35.835
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,21,32.029,13.982000000000001,23.006,28.746,27.468000000000004,2.197,11.196,85.48100000000001,,19.843,23.051
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,22,21.254,13.334000000000001,17.294,24.538,25.116,3.127,10.597000000000001,52.425,,16.235,13.875
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,23,37.736999999999995,7.124,22.430999999999997,23.815,24.42,2.7910000000000004,16.195,150.155,,15.57,18.469
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,24,39.679,8.582,24.131,22.811,23.686,3.2569999999999997,11.794,203.234,,16.769000000000002,19.965
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,25,39.448,14.954,27.201,24.59,24.805,5.232,18.368,147.435,,20.943,21.363000000000003
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,26,40.876,26.384,33.63,27.682,27.08,7.226,24.55,201.915,,21.989,27.439
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,27,30.319000000000003,6.35,18.335,25.509,26.27,6.779,21.795,95.932,,10.013,8.889
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,28,12.524000000000001,-1.66,5.432,19.304000000000002,22.171,3.91,12.613,208.985,,-1.93,-3.64
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,29,21.85,-1.2819999999999998,10.284,19.744,20.943,6.202999999999999,18.054000000000002,145.615,,5.983,4.1739999999999995
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,30,51.818000000000005,14.017999999999999,32.918,24.15,23.605,8.558,23.654,104.81700000000001,,18.974,20.745
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,1,31,38.678000000000004,1.31,19.994,25.188000000000002,25.55,9.344,25.76,100.598,,11.003,9.866
Fort Yates,46.084858000000004,-100.67649499999999,1662,2018,2,1,8.456,-8.158,0.149,14.975,19.059,5.492999999999999,17.090999999999998,232.766,,-10.575,-10.552
Froid,48.25793,-104.496673,2185,2018,1,1,-12.91,-32.008,-22.459,23.875,21.871,3.623,20.07,151.739,,-29.824,-30.541999999999998
Froid,48.25793,-104.496673,2185,2018,1,2,21.267,-20.326,0.47100000000000003,24.346999999999998,22.346,12.443,33.443000000000005,140.687,,-3.4339999999999997,-16.02
Froid,48.25793,-104.496673,2185,2018,1,3,25.09,9.176,17.133,26.625999999999998,24.101,4.808,16.271,124.525,,12.431,10.147
Froid,48.25793,-104.496673,2185,2018,1,4,21.2,7.537999999999999,14.369000000000002,27.433000000000003,25.026999999999997,5.088,15.823,121.64299999999999,,10.032,7.244
Froid,48.25793,-104.496673,2185,2018,1,5,19.512999999999998,8.906,14.21,27.618000000000002,25.388,6.436,16.195,72.777,,12.9,5.0
Froid,48.25793,-104.496673,2185,2018,1,6,36.431999999999995,15.925999999999998,26.179000000000002,28.388,26.357,7.388,22.243000000000002,131.414,,22.108,19.327
Froid,48.25793,-104.496673,2185,2018,1,7,34.741,18.873,26.807,29.211,27.674,8.783,22.243000000000002,110.79700000000001,,25.048000000000002,20.416
Froid,48.25793,-104.496673,2185,2018,1,8,32.839,10.345999999999998,21.593000000000004,29.129,27.903000000000002,2.427,10.152000000000001,98.78399999999999,,21.144000000000002,22.315
Froid,48.25793,-104.496673,2185,2018,1,9,38.26,17.582,27.921,29.281,28.238000000000003,2.3209999999999997,12.687000000000001,122.45299999999999,,24.682,26.811999999999998
Froid,48.25793,-104.496673,2185,2018,1,10,34.68,-8.644,13.017999999999999,29.116999999999997,28.253,16.788,30.531,61.407,,2.313,-12.26
Froid,48.25793,-104.496673,2185,2018,1,11,-7.132000000000001,-24.682,-15.907,28.213,27.256999999999998,4.619,13.732999999999999,164.615,,-19.922,-23.595
Froid,48.25793,-104.496673,2185,2018,1,12,-8.5,-27.058000000000003,-17.779,27.732,26.265,0.636,7.314,165.985,,-25.82,-20.404
Froid,48.25793,-104.496673,2185,2018,1,13,3.65,-20.56,-8.455,27.151,25.353,4.671,24.191999999999997,120.155,,-14.200999999999999,-16.771
Froid,48.25793,-104.496673,2185,2018,1,14,23.916,-7.816,8.05,27.398000000000003,25.87,13.468,29.410999999999998,161.572,,1.364,-9.158999999999999
Froid,48.25793,-104.496673,2185,2018,1,15,-2.416,-21.784000000000002,-12.1,27.474,25.708000000000002,4.408,15.300999999999998,174.518,,-19.437,-22.249000000000002
Froid,48.25793,-104.496673,2185,2018,1,16,13.532,-16.15,-1.3090000000000002,26.784000000000002,24.711,4.563,13.061,175.743,,-9.894,-11.629000000000001
Froid,48.25793,-104.496673,2185,2018,1,17,29.936999999999998,3.38,16.659000000000002,26.953000000000003,25.115,11.662,26.723000000000003,175.50099999999998,,11.067,5.495
Froid,48.25793,-104.496673,2185,2018,1,18,38.97,19.47,29.22,28.028000000000002,26.305999999999997,8.785,25.155,105.914,,24.451999999999998,23.436999999999998
Froid,48.25793,-104.496673,2185,2018,1,19,39.913000000000004,28.528000000000002,34.221,29.25,28.186999999999998,9.696,20.451,148.764,,29.101,26.985
Froid,48.25793,-104.496673,2185,2018,1,20,32.5,17.24,24.87,29.9,29.458000000000002,8.879,21.19,177.486,,19.178,15.584000000000001
Froid,48.25793,-104.496673,2185,2018,1,21,27.416999999999998,10.868,19.143,29.551,29.191,5.234,17.017,181.52599999999998,,14.708,12.239
Froid,48.25793,-104.496673,2185,2018,1,22,25.901999999999997,5.09,15.495999999999999,29.011999999999997,28.338,4.998,15.970999999999998,177.65,,12.940999999999999,12.568
Froid,48.25793,-104.496673,2185,2018,1,23,25.47,12.308,18.889,28.892,27.968000000000004,7.869,16.867,184.28900000000002,,14.222999999999999,8.697000000000001
Froid,48.25793,-104.496673,2185,2018,1,24,28.441,8.852,18.647000000000002,28.763,27.69,1.994,10.002,162.269,,13.975,16.915
Froid,48.25793,-104.496673,2185,2018,1,25,34.36,18.275,26.318,28.693,27.750999999999998,3.657,16.867,156.261,,20.289,21.768
Froid,48.25793,-104.496673,2185,2018,1,26,33.912,8.816,21.364,29.258000000000003,28.482,10.289000000000001,24.998,169.53,,18.564,12.027000000000001
Froid,48.25793,-104.496673,2185,2018,1,27,12.505999999999998,-4.216,4.145,28.874000000000002,27.658,8.383,22.243000000000002,149.849,,1.057,-4.2
Froid,48.25793,-104.496673,2185,2018,1,28,10.13,-5.08,2.525,27.853,26.604,2.051,8.36,160.68,,-1.594,1.574
Froid,48.25793,-104.496673,2185,2018,1,29,24.256,-7.546,8.355,27.531,26.456,5.755,17.465,116.134,,8.551,5.023
Froid,48.25793,-104.496673,2185,2018,1,30,43.387,18.873,31.13,28.601999999999997,27.968000000000004,10.831,32.681999999999995,187.571,,23.958000000000002,21.905
Froid,48.25793,-104.496673,2185,2018,1,31,25.625999999999998,-7.474,9.076,29.355999999999998,28.275,12.199000000000002,31.338,151.516,,3.725,-5.656000000000001
Froid,48.25793,-104.496673,2185,2018,2,1,4.5680000000000005,-12.568,-4.0,27.579,25.592,3.445,11.57,204.29,,-10.392000000000001,-9.341000000000001
Ulen,47.050473,-96.108432,1221,2018,1,1,-7.852,-24.16,-16.006,28.703000000000003,30.016,4.137,14.552999999999999,164.61,,-22.355,-25.587
Ulen,47.050473,-96.108432,1221,2018,1,2,10.76,-15.645999999999999,-2.443,28.554000000000002,29.32,14.089,29.926,103.655,,-8.011000000000001,-23.587
Ulen,47.050473,-96.108432,1221,2018,1,3,-2.812,-16.078,-9.445,27.956999999999997,28.787,7.645,16.495,151.429,,-14.14,-24.979
Ulen,47.050473,-96.108432,1221,2018,1,4,3.7760000000000002,-18.796,-7.51,27.949,28.936,3.873,11.868,106.771,,-12.027999999999999,-12.265999999999998
Ulen,47.050473,-96.108432,1221,2018,1,5,0.48200000000000004,-22.108,-10.812999999999999,27.13,28.326999999999998,3.287,12.463,147.217,,-19.43,-19.815
Ulen,47.050473,-96.108432,1221,2018,1,6,15.08,-11.578,1.751,26.651,27.877,11.713,27.238000000000003,94.773,,-4.703,-13.550999999999998
Ulen,47.050473,-96.108432,1221,2018,1,7,31.253,12.362,21.808000000000003,28.055999999999997,28.421,8.514,26.566,102.01899999999999,,18.134,11.395999999999999
Ulen,47.050473,-96.108432,1221,2018,1,8,29.169,12.74,20.955,29.074,29.015,5.14,19.936,140.401,,18.312,16.675
Ulen,47.050473,-96.108432,1221,2018,1,9,35.672,20.105999999999998,27.889,29.531999999999996,29.555999999999997,11.347000000000001,22.31,152.748,,23.671999999999997,19.926
Ulen,47.050473,-96.108432,1221,2018,1,10,35.541,0.5539999999999999,18.048,30.16,30.07,11.623,29.254,78.911,,20.111,11.307
Ulen,47.050473,-96.108432,1221,2018,1,11,1.148,-17.86,-8.356,29.026,28.397,18.842,32.614000000000004,127.939,,-11.932,-31.453000000000003
Ulen,47.050473,-96.108432,1221,2018,1,12,-6.952000000000001,-25.24,-16.096,28.548000000000002,26.761999999999997,3.505,12.988,183.74,,-22.416,-23.746
Ulen,47.050473,-96.108432,1221,2018,1,13,-1.984,-26.698,-14.341,28.198,25.853,2.844,10.898,179.511,,-21.410999999999998,-20.569000000000003
Ulen,47.050473,-96.108432,1221,2018,1,14,14.107999999999999,-11.812000000000001,1.148,28.089000000000002,25.781,13.696,29.994,105.603,,-2.9330000000000003,-15.875
Ulen,47.050473,-96.108432,1221,2018,1,15,-4.18,-15.232000000000001,-9.706,28.508000000000003,26.93,15.604000000000001,27.171,167.416,,-16.737000000000002,-35.449
Ulen,47.050473,-96.108432,1221,2018,1,16,5.846,-19.39,-6.772,28.484,27.468000000000004,6.69,18.054000000000002,165.878,,-14.457,-21.529
Ulen,47.050473,-96.108432,1221,2018,1,17,26.785,4.91,15.847999999999999,28.653000000000002,27.564,11.74,23.811,185.385,,7.999,1.482
Ulen,47.050473,-96.108432,1221,2018,1,18,29.935,19.0,24.468000000000004,29.369,28.156999999999996,5.832999999999999,16.569000000000003,149.134,,19.057000000000002,16.625
Ulen,47.050473,-96.108432,1221,2018,1,19,38.289,24.318,31.304000000000002,29.906,28.932,6.27,16.569000000000003,133.957,,26.988000000000003,25.471999999999998
Ulen,47.050473,-96.108432,1221,2018,1,20,35.652,15.062000000000001,25.357,30.284000000000002,29.615,3.74,13.061,148.338,,23.94,22.834
Ulen,47.050473,-96.108432,1221,2018,1,21,27.125999999999998,9.338,18.232,30.263,29.993000000000002,5.88,15.823,92.39200000000001,,19.124000000000002,14.475
Ulen,47.050473,-96.108432,1221,2018,1,22,27.338,21.045,24.191999999999997,30.415,30.149,12.338,21.414,57.99100000000001,,21.543000000000003,12.59
Ulen,47.050473,-96.108432,1221,2018,1,23,21.983,17.114,19.549,30.515,30.246,5.25,17.391,90.934,,15.875,12.501
Ulen,47.050473,-96.108432,1221,2018,1,24,23.893,19.738,21.816,30.537,30.296999999999997,4.993,15.300999999999998,83.21600000000001,,18.64,15.088
Ulen,47.050473,-96.108432,1221,2018,1,25,27.169,18.921,23.045,30.654,30.363000000000003,14.539000000000001,30.218000000000004,156.289,,20.982,9.581
Ulen,47.050473,-96.108432,1221,2018,1,26,30.189,22.275,26.232,30.749000000000002,30.473000000000003,12.097000000000001,28.134,74.42699999999999,,24.26,15.992
Ulen,47.050473,-96.108432,1221,2018,1,27,22.956999999999997,-1.57,10.694,30.717,30.456,10.354000000000001,20.227,120.825,,6.872000000000001,-1.9240000000000002
Ulen,47.050473,-96.108432,1221,2018,1,28,3.3080000000000003,-5.962000000000001,-1.327,30.338,30.096999999999998,8.752,15.449000000000002,171.109,,-4.718,-16.445999999999998
Ulen,47.050473,-96.108432,1221,2018,1,29,3.9019999999999997,-11.992,-4.045,29.71,29.568,1.945,8.136000000000001,223.05,,-10.82,-7.287000000000001
Ulen,47.050473,-96.108432,1221,2018,1,30,30.529,-7.24,11.645,29.111,28.997,14.534,35.078,90.235,,7.825,-0.217
Ulen,47.050473,-96.108432,1221,2018,1,31,24.019000000000002,-5.547999999999999,9.236,29.504,29.237,13.145999999999999,29.635,108.976,,2.235,-7.986000000000001
Ulen,47.050473,-96.108432,1221,2018,2,1,-1.984,-12.927999999999999,-7.456,29.139,28.998,10.540999999999999,26.432,222.69299999999998,,-13.379000000000001,-24.86
Waukon,47.325859,-96.132504,1165,2018,1,1,-5.763999999999999,-26.482,-16.123,24.651,29.113000000000003,4.646,16.569000000000003,158.314,,-21.787,-25.149
Waukon,47.325859,-96.132504,1165,2018,1,2,10.975999999999999,-11.632,-0.32799999999999996,25.386999999999997,29.366,14.724,28.515,90.809,,-7.456,-22.834
Waukon,47.325859,-96.132504,1165,2018,1,3,-3.568,-19.21,-11.389000000000001,25.516,28.94,5.5089999999999995,14.552999999999999,148.662,,-15.139000000000001,-21.805999999999997
Waukon,47.325859,-96.132504,1165,2018,1,4,1.6159999999999999,-17.158,-7.771,25.898000000000003,29.076,4.26,10.002,117.62,,-12.183,-14.775
Waukon,47.325859,-96.132504,1165,2018,1,5,-2.668,-24.016,-13.342,24.775,28.337,2.568,8.508,133.54399999999998,,-21.037,-17.997
Waukon,47.325859,-96.132504,1165,2018,1,6,14.738,-16.312,-0.787,25.033,28.064,15.645999999999999,33.286,86.954,,-4.96,-14.362
Waukon,47.325859,-96.132504,1165,2018,1,7,31.127,14.054,22.590999999999998,27.035999999999998,29.441,9.414,24.416,97.925,,18.366,11.132
Waukon,47.325859,-96.132504,1165,2018,1,8,30.528000000000002,10.777999999999999,20.653000000000002,28.008000000000003,29.975,5.257000000000001,18.368,155.317,,16.829,14.772
Waukon,47.325859,-96.132504,1165,2018,1,9,37.508,22.875999999999998,30.191999999999997,28.831,30.298000000000002,10.345,21.728,133.995,,23.089000000000002,21.896
Waukon,47.325859,-96.132504,1165,2018,1,10,35.488,0.41,17.949,29.643,30.761999999999997,13.3,26.499000000000002,81.124,,19.908,10.648
Waukon,47.325859,-96.132504,1165,2018,1,11,1.256,-20.164,-9.454,26.951999999999998,29.721999999999998,17.715,33.443000000000005,126.829,,-12.602,-29.866999999999997
Waukon,47.325859,-96.132504,1165,2018,1,12,-7.654,-30.316,-18.985,24.115,27.802,3.7,13.509,179.42,,-24.61,-26.304000000000002
Waukon,47.325859,-96.132504,1165,2018,1,13,-3.136,-29.47,-16.303,22.933000000000003,26.910999999999998,4.083,15.525,175.73,,-22.555,-24.319000000000003
Waukon,47.325859,-96.132504,1165,2018,1,14,13.478,-7.438,3.02,24.171,27.169,15.667,30.822,99.964,,-3.366,-18.69
Waukon,47.325859,-96.132504,1165,2018,1,15,-3.748,-14.8,-9.274,24.54,26.753,15.289000000000001,26.947,159.237,,-16.88,-35.066
Waukon,47.325859,-96.132504,1165,2018,1,16,5.126,-20.074,-7.474,23.893,26.728,7.3629999999999995,18.502,157.347,,-15.128,-21.541999999999998
Waukon,47.325859,-96.132504,1165,2018,1,17,29.445999999999998,4.262,16.854,25.53,27.785999999999998,14.025,27.171,181.252,,8.478,2.1430000000000002
Waukon,47.325859,-96.132504,1165,2018,1,18,32.347,17.658,25.003,27.541999999999998,29.17,8.277000000000001,24.55,146.94899999999998,,19.953,17.459
Waukon,47.325859,-96.132504,1165,2018,1,19,37.6,25.785,31.693,28.658,29.849,8.013,17.315,109.80799999999999,,27.625999999999998,25.709
Waukon,47.325859,-96.132504,1165,2018,1,20,34.376,18.941,26.659000000000002,28.916,30.09,4.218999999999999,12.315999999999999,151.799,,23.883000000000003,21.989
Waukon,47.325859,-96.132504,1165,2018,1,21,27.307,7.0520000000000005,17.18,28.471999999999998,29.78,4.862,16.271,88.626,,17.465,13.769
Waukon,47.325859,-96.132504,1165,2018,1,22,26.623,20.995,23.809,29.095,30.026,10.005,21.570999999999998,59.225,,21.285,13.568
Waukon,47.325859,-96.132504,1165,2018,1,23,22.278000000000002,17.438,19.858,29.03,30.046999999999997,5.2989999999999995,14.853,93.17200000000001,,15.683,12.013
Waukon,47.325859,-96.132504,1165,2018,1,24,24.159000000000002,20.48,22.32,29.081,30.131999999999998,5.954,16.643,71.279,,18.916,13.933
Waukon,47.325859,-96.132504,1165,2018,1,25,29.16,20.566,24.863000000000003,29.318,30.29,11.118,27.462,170.084,,20.991999999999997,12.669
Waukon,47.325859,-96.132504,1165,2018,1,26,30.443,23.646,27.045,29.511999999999997,30.427,13.479000000000001,26.88,61.547,,24.415,15.794
Waukon,47.325859,-96.132504,1165,2018,1,27,24.588,-3.01,10.789000000000001,29.002,30.139,12.264000000000001,23.878,133.154,,6.851,-3.345
Waukon,47.325859,-96.132504,1165,2018,1,28,2.588,-8.41,-2.911,27.233,29.3,8.412,16.643,165.419,,-5.422000000000001,-16.561
Waukon,47.325859,-96.132504,1165,2018,1,29,2.858,-12.982000000000001,-5.062,25.715,28.435,1.621,5.672000000000001,215.798,,-12.209000000000001,-6.5920000000000005
Waukon,47.325859,-96.132504,1165,2018,1,30,30.634,-7.6,11.517000000000001,25.695999999999998,28.372,16.56,40.611,85.215,,7.712999999999999,-0.35600000000000004
Waukon,47.325859,-96.132504,1165,2018,1,31,24.568,-5.962000000000001,9.302999999999999,26.843000000000004,28.94,15.739,33.219,111.272,,0.9009999999999999,-10.76
Waukon,47.325859,-96.132504,1165,2018,2,1,-1.8219999999999998,-13.936,-7.879,24.803,27.645,10.794,24.706999999999997,213.332,,-13.118,-24.906999999999996
Fox,48.877738,-95.85016,1040,2018,1,1,-4.198,-21.406,-12.802,25.939,27.614,9.163,18.883,141.372,,-20.531,-33.009
Fox,48.877738,-95.85016,1040,2018,1,2,6.5120000000000005,-8.554,-1.021,26.224,26.404,13.988,30.218000000000004,92.566,,-8.558,-22.502
Fox,48.877738,-95.85016,1040,2018,1,3,-6.502000000000001,-18.58,-12.540999999999999,25.695999999999998,27.651999999999997,5.367999999999999,10.152000000000001,132.046,,-18.4,-25.604
Fox,48.877738,-95.85016,1040,2018,1,4,-5.926,-26.392,-16.159000000000002,24.733,27.480999999999998,2.061,7.39,142.705,,-24.206999999999997,-20.31
Fox,48.877738,-95.85016,1040,2018,1,5,-8.374,-27.598000000000003,-17.986,23.859,27.026,1.821,7.016,139.415,,-25.39,-21.813000000000002
Fox,48.877738,-95.85016,1040,2018,1,6,15.422,-19.354,-1.966,24.026,27.014,13.583,33.286,55.736999999999995,,-6.178,-14.677
Fox,48.877738,-95.85016,1040,2018,1,7,27.127,13.964,20.546,26.409000000000002,28.511,12.382,25.76,66.044,,17.035,7.885
Fox,48.877738,-95.85016,1040,2018,1,8,24.141,7.808,15.975,27.81,29.451,6.5360000000000005,17.615,144.252,,9.379,5.834
Fox,48.877738,-95.85016,1040,2018,1,9,32.149,4.0280000000000005,18.089000000000002,28.039,29.618000000000002,7.597,15.970999999999998,89.609,,14.984000000000002,11.927
Fox,48.877738,-95.85016,1040,2018,1,10,30.454,-0.778,14.838,28.886,30.119,9.787,24.774,50.702,,13.498,5.642
Fox,48.877738,-95.85016,1040,2018,1,11,0.518,-25.708000000000002,-12.595,27.554000000000002,29.135,12.599,26.275,132.415,,-17.283,-31.111
Fox,48.877738,-95.85016,1040,2018,1,12,-9.922,-28.372,-19.147000000000002,26.05,27.843000000000004,6.019,12.613,154.691,,-26.546,-37.224000000000004
Fox,48.877738,-95.85016,1040,2018,1,13,-4.882,-26.914,-15.898,24.976,27.122,4.309,12.613,156.287,,-23.802,-27.752
